"cityName","currency"
"Karauli","Indian rupee"
"Narasapuram","Indian rupee"
"Tendu Kheda","Indian rupee"
"Vallachira","Indian rupee"
"Vasai","Indian rupee"
"Araria","Indian rupee"
"Chhatarpur","Indian rupee"
"Karunguzhi","Indian rupee"
"Balapur, Akola district","Indian rupee"
"Betul-Bazar","Indian rupee"
"Bhadravati, Karnataka","Indian rupee"
"Bhilai Charoda","Indian rupee"
"Bihar Sharif","Indian rupee"
"Charaideo","Indian rupee"
"Ichhawar","Indian rupee"
"Jatara","Indian rupee"
"Jhajha","Indian rupee"
"Jirapur","Indian rupee"
"Jobat","Indian rupee"
"Kailaras","Indian rupee"
"Kalpi","Indian rupee"
"Kapasan","Indian rupee"
"Karanja Lad","Indian rupee"
"Karjan","Indian rupee"
"Karmala","Indian rupee"
"Katangi","Indian rupee"
"Mahidpur","Indian rupee"
"Nagaur","Indian rupee"
"Nipani","Indian rupee"
"Nippani","Indian rupee"
"North Barrackpur","Indian rupee"
"Pathankot","Indian rupee"
"Ponda, Goa","Indian rupee"
"Rangpur, Assam","Indian rupee"
"Ratia","Indian rupee"
"Rehti","Indian rupee"
"Sarangarh","Indian rupee"
"Silao, Nalanda","Indian rupee"
"Sitamau","Indian rupee"
"Tanakpur","Indian rupee"
"Titagarh","Indian rupee"
"Tura, Meghalaya","Indian rupee"
"Uluberia","Indian rupee"
"Pilibhit","Indian rupee"
"Jamtara","Indian rupee"
"Mahudha","Indian rupee"
"Mailani","Indian rupee"
"Mairang","Indian rupee"
"Anantnag","Indian rupee"
"Dundahera","Indian rupee"
"Dungra","Indian rupee"
"Durga Nagar Part-V","Indian rupee"
"Dyane","Indian rupee"
"Edaikodu","Indian rupee"
"Egra","Indian rupee"
"Eklahare","Indian rupee"
"Ellenabad","Indian rupee"
"Erumaipatti","Indian rupee"
"Ezhudesam","Indian rupee"
"FRI and College Area","Indian rupee"
"Faizganj","Indian rupee"
"Farakhpur","Indian rupee"
"Faridnagar","Indian rupee"
"Fatehganj Purvi","Indian rupee"
"Fatehpur Chaurasi","Indian rupee"
"Fazilka","Indian rupee"
"Frezarpur","Indian rupee"
"Gadarwara","Indian rupee"
"Gadchiroli","Indian rupee"
"Gaddi Annaram","Indian rupee"
"Gadhinglaj","Indian rupee"
"Gairatganj","Indian rupee"
"Gajraula","Indian rupee"
"Garhwa","Indian rupee"
"Mudhol","Indian rupee"
"Bhadravati, Maharashtra","Indian rupee"
"Chhapra","Indian rupee"
"Hupari","Indian rupee"
"Ichchhapor","Indian rupee"
"Iklehra","Indian rupee"
"Iltifatganj Bazar","Indian rupee"
"Iluppur","Indian rupee"
"Inam Karur","Indian rupee"
"Indragarh","Indian rupee"
"Indranagar","Indian rupee"
"Iringaprom","Indian rupee"
"Islampur, Nalanda","Indian rupee"
"Islampur, Uttar Dinajpur","Indian rupee"
"Jabalpur Cantonment","Indian rupee"
"Jejuri","Indian rupee"
"Kant, Shahjahanpur","Indian rupee"
"Kantabanji","Indian rupee"
"Karimganj","Indian rupee"
"Katra, Gonda","Indian rupee"
"Mirganj, Uttar Pradesh","Indian rupee"
"Morinda, Punjab","Indian rupee"
"Nawabganj, Gonda","Indian rupee"
"Nokha, Bikaner","Indian rupee"
"Oran, India","Indian rupee"
"Shahabad, Hardoi","Indian rupee"
"Shamsabad, Agra","Indian rupee"
"Wadi, Maharashtra","Indian rupee"
"Wani, Yavatmal","Indian rupee"
"Deoli, Rajasthan","Indian rupee"
"Badangpet","Indian rupee"
"Badshahpur","Indian rupee"
"Bandlaguda Jagir","Indian rupee"
"Bangalore Central Business District","Indian rupee"
"Bengaluru Central Business District","Indian rupee"
"Bangaon, Bihar","Indian rupee"
"Barauni","Indian rupee"
"Barshitakli","Indian rupee"
"Raniwara","Indian rupee"
"Kaman, Rajasthan","Indian rupee"
"Gandhinagar, Kolhapur","Indian rupee"
"Gangapur, Varanasi","Indian rupee"
"Kannivadi, Dindigul","Indian rupee"
"Kharkhoda, Haryana","Indian rupee"
"Pipariya, Jabalpur","Indian rupee"
"Diwiparangi","Indian rupee"
"Diyun","Indian rupee"
"Dotma","Indian rupee"
"Karepalli","Indian rupee"
"Adipur","Indian rupee"
"Ballia","Indian rupee"
"Gadasarai","Indian rupee"
"Gadchandur","Indian rupee"
"Gamharia","Indian rupee"
"Nawagarh","Indian rupee"
"Keolari","Indian rupee"
"Keshkal","Indian rupee"
"Keskal","Indian rupee"
"Khandala, Satara","Indian rupee"
"Kirloskarwadi","Indian rupee"
"Latehar","Indian rupee"
"Subhash vihar","Indian rupee"
"Sulem Sarai","Indian rupee"
"Sultan Bazar","Indian rupee"
"Sunel","Indian rupee"
"Setganga","Indian rupee"
"Fatehganj","Indian rupee"
"Hastinganj","Indian rupee"
"Tarun, Ayodhya","Indian rupee"
"Dogachhi","Indian rupee"
"Khushalpur","Indian rupee"
"Pirangut","Indian rupee"
"Shahpur Jajan","Indian rupee"
"Kaliachak","Indian rupee"
"Bap, Rajasthan","Indian rupee"
"Nadala","Indian rupee"
"Gothawn","Indian rupee"
"Vikram Udyog Nagari","Indian rupee"
"Chhapiheda","Indian rupee"
"Curchorem","Indian rupee"
"Deoghar","Indian rupee"
"Sangamner","Indian rupee"
"Dudhani","Indian rupee"
"Dulhipur","Indian rupee"
"Pale, Goa","Indian rupee"
"Silchar Part-X","Indian rupee"
"Indi, Karnataka","Indian rupee"
"Indri City","Indian rupee"
"Mango (Jamshedpur)","Indian rupee"
"Una, Gujarat","Indian rupee"
"Gharoli","Indian rupee"
"Ghatal","Indian rupee"
"Ghatanji","Indian rupee"
"Ghoghardiha","Indian rupee"
"Ghosia Bazar","Indian rupee"
"Ghoti Budruk","Indian rupee"
"Ghughali","Indian rupee"
"Ghugus","Indian rupee"
"Gobardanga","Indian rupee"
"Gobra - Nawapara","Indian rupee"
"Gobranawapara","Indian rupee"
"Godoli","Indian rupee"
"Gogaon","Indian rupee"
"Gogri Jamalpur","Indian rupee"
"Gohand","Indian rupee"
"Gokak","Indian rupee"
"Gokal Pur","Indian rupee"
"Gondia","Indian rupee"
"Goraya","Indian rupee"
"Goredi Chancha","Indian rupee"
"Gudibande","Indian rupee"
"Gulabpura","Indian rupee"
"Gumla","Indian rupee"
"Gurgaon Rural","Indian rupee"
"Gurh","Indian rupee"
"Guru Har Sahai","Indian rupee"
"Gyalshing","Indian rupee"
"Habibpur","Indian rupee"
"Habra","Indian rupee"
"Haileymandi","Indian rupee"
"Hajan","Indian rupee"
"Haldwani","Indian rupee"
"Halisahar","Indian rupee"
"Handiaya","Indian rupee"
"Hansi","Indian rupee"
"Harapanahalli","Indian rupee"
"Harda","Indian rupee"
"Hardoi","Indian rupee"
"Hargaon","Indian rupee"
"Harihar","Indian rupee"
"Harij","Indian rupee"
"Harpalpur","Indian rupee"
"Harveypatti","Indian rupee"
"Hastsal","Indian rupee"
"Hathras","Indian rupee"
"Hatkachora","Indian rupee"
"Hatod","Indian rupee"
"Hatti Gold Mines","Indian rupee"
"Herbertpur","Indian rupee"
"Herohalli","Indian rupee"
"Himatnagar","Indian rupee"
"Hindalgi","Indian rupee"
"Hindaun","Indian rupee"
"Hirapur, Balaghat","Indian rupee"
"Hiriyur","Indian rupee"
"Howly","Indian rupee"
"Hubbathala","Indian rupee"
"Humnabad","Indian rupee"
"Jhabua","Indian rupee"
"Patparganj","Indian rupee"
"Eniyadi","Indian rupee"
"Julwania","Indian rupee"
"Kuruvadi","Indian rupee"
"Madhya Majuli","Indian rupee"
"Sai Baba Boulevard","Indian rupee"
"Sector 62, Noida","Indian rupee"
"Sofifi","Indonesian rupiah"
"Balikpapan","Indonesian rupiah"
"Banda Aceh","Indonesian rupiah"
"Bandar Lampung","Indonesian rupiah"
"Banjar City","Indonesian rupiah"
"Banjar, West Java","Indonesian rupiah"
"Banjarbaru","Indonesian rupiah"
"Banjarmasin","Indonesian rupiah"
"Batam","Indonesian rupiah"
"Bengkulu (city)","Indonesian rupiah"
"Binjai","Indonesian rupiah"
"Bontang","Indonesian rupiah"
"Bukittinggi","Indonesian rupiah"
"Central Jakarta","Indonesian rupiah"
"Cilegon","Indonesian rupiah"
"Dumai","Indonesian rupiah"
"East Jakarta","Indonesian rupiah"
"Gunungsitoli","Indonesian rupiah"
"Langsa","Indonesian rupiah"
"Lhokseumawe","Indonesian rupiah"
"Lubuklinggau","Indonesian rupiah"
"Medan","Indonesian rupiah"
"North Jakarta","Indonesian rupiah"
"Padang","Indonesian rupiah"
"Padang Panjang","Indonesian rupiah"
"Padangsidempuan","Indonesian rupiah"
"Pagar Alam","Indonesian rupiah"
"Palangka Raya","Indonesian rupiah"
"Palembang","Indonesian rupiah"
"Pangkalpinang","Indonesian rupiah"
"Pariaman","Indonesian rupiah"
"Payakumbuh","Indonesian rupiah"
"Pekanbaru","Indonesian rupiah"
"Pematangsiantar","Indonesian rupiah"
"Pontianak","Indonesian rupiah"
"Prabumulih","Indonesian rupiah"
"Sabang, Aceh","Indonesian rupiah"
"Samarinda","Indonesian rupiah"
"Sawahlunto","Indonesian rupiah"
"Serang","Indonesian rupiah"
"Sibolga","Indonesian rupiah"
"Singkawang","Indonesian rupiah"
"Solok","Indonesian rupiah"
"South Jakarta","Indonesian rupiah"
"South Tangerang","Indonesian rupiah"
"Subulussalam","Indonesian rupiah"
"Sukabumi","Indonesian rupiah"
"Sungai Penuh","Indonesian rupiah"
"Surakarta","Indonesian rupiah"
"Tangerang","Indonesian rupiah"
"Tanjungbalai (city)","Indonesian rupiah"
"Tanjungpinang","Indonesian rupiah"
"Tarakan","Indonesian rupiah"
"Tebing Tinggi","Indonesian rupiah"
"West Jakarta","Indonesian rupiah"
"Bekasi","Indonesian rupiah"
"Cikarang","Indonesian rupiah"
"Mojokerto","Indonesian rupiah"
"Ambon, Maluku","Indonesian rupiah"
"Bandung","Indonesian rupiah"
"Baubau","Indonesian rupiah"
"Bima","Indonesian rupiah"
"Bitung","Indonesian rupiah"
"Blitar","Indonesian rupiah"
"Bogor","Indonesian rupiah"
"Cimahi","Indonesian rupiah"
"Cirebon","Indonesian rupiah"
"Denpasar","Indonesian rupiah"
"Depok","Indonesian rupiah"
"Gorontalo (city)","Indonesian rupiah"
"Kediri (city)","Indonesian rupiah"
"Kendari","Indonesian rupiah"
"Kotamobagu","Indonesian rupiah"
"Kupang","Indonesian rupiah"
"Madiun","Indonesian rupiah"
"Magelang","Indonesian rupiah"
"Makassar","Indonesian rupiah"
"Malang","Indonesian rupiah"
"Manado","Indonesian rupiah"
"Palopo","Indonesian rupiah"
"Palu","Indonesian rupiah"
"Parepare","Indonesian rupiah"
"Pasuruan","Indonesian rupiah"
"Pekalongan","Indonesian rupiah"
"Probolinggo","Indonesian rupiah"
"Salatiga","Indonesian rupiah"
"Semarang","Indonesian rupiah"
"Surabaya","Indonesian rupiah"
"Tasikmalaya","Indonesian rupiah"
"Tegal","Indonesian rupiah"
"Ternate","Indonesian rupiah"
"Tomohon","Indonesian rupiah"
"Tual","Indonesian rupiah"
"Jakarta metropolitan area","Indonesian rupiah"
"Jayapura","Indonesian rupiah"
"Surabaya metropolitan area","Indonesian rupiah"
"Soe, Timor","Indonesian rupiah"
"Rangkasbitung","Indonesian rupiah"
"Sungailiat","Indonesian rupiah"
"Selat Panjang","Indonesian rupiah"
"Tidore","Indonesian rupiah"
"Kota Harapan Indah","Indonesian rupiah"
"Tentena","Indonesian rupiah"
"Batu City","Indonesian rupiah"
"Batu, East Java","Indonesian rupiah"
"Batu, Indonesia","Indonesian rupiah"
"Semarapura","Indonesian rupiah"
"Raba, Indonesia","Indonesian rupiah"
"Latifi, Iran","Iranian rial"
"Miankuh, Khuzestan","Iranian rial"
"Arianshahr","Iranian rial"
"Badrud","Iranian rial"
"Bagh-e Bahadoran","Iranian rial"
"Bandar Abbas","Iranian rial"
"Boshruyeh","Iranian rial"
"Banjarmasin metropolitan area","Indonesian rupiah"
"Selong","Indonesian rupiah"
"Bagansiapiapi","Indonesian rupiah"
"Nusantara (city)","Indonesian rupiah"
"Chamgardan","Iranian rial"
"Chermahin","Iranian rial"
"Dizicheh","Iranian rial"
"Gaz-e Borkhar","Iranian rial"
"Goldasht","Iranian rial"
"Hana, Iran","Iranian rial"
"Jowzdan","Iranian rial"
"Kahriz Sang","Iranian rial"
"Kahrizsang","Iranian rial"
"Karkevand","Iranian rial"
"Khaledabad","Iranian rial"
"Komeh","Iranian rial"
"Manzariyeh","Iranian rial"
"Meymeh","Iranian rial"
"Mobarakeh","Iranian rial"
"Neqab","Iranian rial"
"Rezvanshahr, Isfahan","Iranian rial"
"Salafchegan","Iranian rial"
"Sedeh Lenjan","Iranian rial"
"Talkhuncheh","Iranian rial"
"Tālesh","Iranian rial"
"Vanak, Isfahan","Iranian rial"
"Varnamkhast","Iranian rial"
"Vazvan","Iranian rial"
"Zayandehrud, Iran","Iranian rial"
"Zibashahr","Iranian rial"
"Bandar Charak","Iranian rial"
"Juraqan","Iranian rial"
"Juybar","Iranian rial"
"Marivan","Iranian rial"
"Shahr-e Jadid-e Ramshar","Iranian rial"
"Sharifabad, Iran","Iranian rial"
"Bandar Lengeh","Iranian rial"
"Heris","Iranian rial"
"Kukherdharang","Iranian rial"
"Famenin","Iranian rial"
"Hiduj","Iranian rial"
"Kadkan","Iranian rial"
"Bavaj","Iranian rial"
"Faraghi","Iranian rial"
"Karafs","Iranian rial"
"Zargar, Babol","Iranian rial"
"Manj-e Nesa","Iranian rial"
"Ashtarjan, Iran","Iranian rial"
"Farahabad, Rudpey-ye Shomali","Iranian rial"
"Kamu va Chugan","Iranian rial"
"Minadasht","Iranian rial"
"Mohammadi, Sistan and Baluchestan","Iranian rial"
"Mehr, Ilam","Iranian rial"
"Meshkan, Razavi Khorasan","Iranian rial"
"Mezerj","Iranian rial"
"Aligudarz","Iranian rial"
"Neka","Iranian rial"
"Rudbar","Iranian rial"
"Sisakht","Iranian rial"
"Farsan","Iranian rial"
"Fereydunshahr","Iranian rial"
"Shapurabad","Iranian rial"
"Zazeran","Iranian rial"
"Asemanabad","Iranian rial"
"Pol-e Dokhtar","Iranian rial"
"Shirgah","Iranian rial"
"Vanai, Lorestan","Iranian rial"
"Zirab","Iranian rial"
"Gurab Zarmikh","Iranian rial"
"Ahmadabad-e Sowlat","Iranian rial"
"Ajin, Asadabad","Iranian rial"
"Almajeq","Iranian rial"
"Alqajar","Iranian rial"
"Anarestan, Jam","Iranian rial"
"Majumard","Iranian rial"
"Tunb-e Bozorg","Iranian rial"
"Eivar, North Khorasan","Iranian rial"
"Tup Aghaj, Kurdistan","Iranian rial"
"Ahvaz","Iranian rial"
"Bandar-e Anzali","Iranian rial"
"Hamadan","Iranian rial"
"Isfahan","Iranian rial"
"Ahmadi Square","Iranian rial"
"Ehsan Square","Iranian rial"
"Golestan Square","Iranian rial"
"Tomb of Ali ibn Hamzah, Shiraz","Iranian rial"
"Shiraz","Iranian rial"
"Soltaniyeh","Iranian rial"
"Tehran","Iranian rial"
"Karaj","Iranian rial"
"Mahallat","Iranian rial"
"Semnan, Iran","Iranian rial"
"Natanz","Iranian rial"
"Nishapur","Iranian rial"
"Rasht","Iranian rial"
"Zabol","Iranian rial"
"Asaluyeh","Iranian rial"
"Ashtian","Iranian rial"
"Astaneh, Markazi","Iranian rial"
"Astaneh-ye Ashrafiyeh","Iranian rial"
"Astara, Iran","Iranian rial"
"Babolsar","Iranian rial"
"Bampur","Iranian rial"
"Bandar Torkaman","Iranian rial"
"Behbahan","Iranian rial"
"Iranshahr, Iran","Iranian rial"
"Naraq","Iranian rial"
"Sardaran, Iran","Iranian rial"
"Shushtar","Iranian rial"
"Takestan","Iranian rial"
"Abyek","Iranian rial"
"Mahabad","Iranian rial"
"Shadegan","Iranian rial"
"Bastak","Iranian rial"
"Ferunabad","Iranian rial"
"Moqavemat","Iranian rial"
"Vilashahr, Isfahan","Iranian rial"
"Ilam, Iran","Iranian rial"
"Kerman","Iranian rial"
"Kermanshah","Iranian rial"
"Kian Shahr","Iranian rial"
"Kianshahr","Iranian rial"
"Mohammadabad, Kerman","Iranian rial"
"Mohiabad","Iranian rial"
"Nezamshahr","Iranian rial"
"Nowdezh","Iranian rial"
"Rayen","Iranian rial"
"Zangiabad","Iranian rial"
"Mashhad","Iranian rial"
"Quchan","Iranian rial"
"Aradan, Iran","Iranian rial"
"Baneh","Iranian rial"
"Hurand","Iranian rial"
"Kivi, Iran","Iranian rial"
"Mianeh, East Azerbaijan","Iranian rial"
"Qazvin","Iranian rial"
"Tafresh","Iranian rial"
"Yazd","Iranian rial"
"Bazargan, Iran","Iranian rial"
"Abhar","Iranian rial"
"Amol","Iranian rial"
"Behshahr","Iranian rial"
"Dizaj Diz","Iranian rial"
"Kashan","Iranian rial"
"Sari, Iran","Iranian rial"
"Sarvestan","Iranian rial"
"Kamalisarvestani","Iranian rial"
"Yasukand","Iranian rial"
"Bandar-e Emam Khomeyni","Iranian rial"
"Bandar Siraf","Iranian rial"
"Tabas","Iranian rial"
"Dorud","Iranian rial"
"Joghatai","Iranian rial"
"Ab Bar","Iranian rial"
"Abdan","Iranian rial"
"Abdanan","Iranian rial"
"Bandar-e Dayyer","Iranian rial"
"Bandar Kangan","Iranian rial"
"Bandar Rig","Iranian rial"
"Chabahar","Iranian rial"
"Chalus, Iran","Iranian rial"
"Chavar","Iranian rial"
"Dalaki","Iranian rial"
"Darrehshahr","Iranian rial"
"Dashti, Hormozgan","Iranian rial"
"Eslamshahr","Iranian rial"
"Kaki, Iran","Iranian rial"
"Kaleybar","Iranian rial"
"Kharg, Iran","Iranian rial"
"Khorramdarreh","Iranian rial"
"Mahmudabad, Mazandaran","Iranian rial"
"Mahmudabad, West Azerbaijan","Iranian rial"
"Masuleh","Iranian rial"
"Mianrud","Iranian rial"
"Murmuri","Iranian rial"
"Qarah Zia ol Din","Iranian rial"
"Qeydar","Iranian rial"
"Ramshir","Iranian rial"
"Sain Qaleh","Iranian rial"
"Sarab, East Azerbaijan","Iranian rial"
"Sardasht, West Azerbaijan","Iranian rial"
"Shabankareh","Iranian rial"
"Shahin Dezh","Iranian rial"
"Shahinshahr","Iranian rial"
"Zarrinabad","Iranian rial"
"Ali Shahr","Iranian rial"
"Emam Hasan, Iran","Iranian rial"
"Ruyan, Iran","Iranian rial"
"Ahmadabad, Iran","Iranian rial"
"Aliabad-e Damaq","Iranian rial"
"Karkaj","Iranian rial"
"Dehkuyeh","Iranian rial"
"Gowdin","Iranian rial"
"Si Joval","Iranian rial"
"Lamazan","Iranian rial"
"Takht, Hormozgan","Iranian rial"
"Astaneh-ye Sara","Iranian rial"
"Kojur","Iranian rial"
"Mohammadshahr, South Khorasan","Iranian rial"
"Aliabad, Dowlatabad","Iranian rial"
"Aliabad-e Omran","Iranian rial"
"Gilvan, Zanjan","Iranian rial"
"Hajjilar, West Azerbaijan","Iranian rial"
"Khunik, Sarbisheh","Iranian rial"
"Khvajeh Shahr","Iranian rial"
"Khvaju Shahr","Iranian rial"
"Nazok-e Olya","Iranian rial"
"Ardabil","Iranian rial"
"Basmenj","Iranian rial"
"Harand, Iran","Iranian rial"
"Khorramabad","Iranian rial"
"Gazanak","Iranian rial"
"Meybod","Iranian rial"
"Anbar Olum","Iranian rial"
"Bandar Deylam","Iranian rial"
"Bandar Ganaveh","Iranian rial"
"Bastam","Iranian rial"
"Bijar (city)","Iranian rial"
"Bonab","Iranian rial"
"Borazjan","Iranian rial"
"Dargaz","Iranian rial"
"Dogonbadan","Iranian rial"
"Eslamabad-e Gharb","Iranian rial"
"Evaz","Iranian rial"
"Ferdows","Iranian rial"
"Gerash","Iranian rial"
"Golpayegan","Iranian rial"
"Gonabad","Iranian rial"
"Hashtgerd","Iranian rial"
"Hashtrud","Iranian rial"
"Incheh Borun","Iranian rial"
"Izadkhast","Iranian rial"
"Jajrom","Iranian rial"
"Jaleq","Iranian rial"
"Jiroft","Iranian rial"
"Jolfa, Iran","Iranian rial"
"Kangavar","Iranian rial"
"Khomeynishahr","Iranian rial"
"Khonj","Iranian rial"
"Kilan","Iranian rial"
"Kordkuy","Iranian rial"
"Kuhdasht","Iranian rial"
"Langarud","Iranian rial"
"Maku, Iran","Iranian rial"
"Manjil","Iranian rial"
"Marand","Iranian rial"
"Mehran, Ilam","Iranian rial"
"Meshginshahr","Iranian rial"
"Mohajeran","Iranian rial"
"Neginshahr","Iranian rial"
"Nir, Ardabil","Iranian rial"
"Nurabad, Fars","Iranian rial"
"Omidiyeh","Iranian rial"
"Oshnavieh","Iranian rial"
"Osku","Iranian rial"
"Pakdasht","Iranian rial"
"Parsabad","Iranian rial"
"Paveh","Iranian rial"
"Pishva","Iranian rial"
"Qaem Shahr","Iranian rial"
"Qaen","Iranian rial"
"Siminshahr","Iranian rial"
"Zarnaq","Iranian rial"
"Now Bandegan","Iranian rial"
"Azarshahr","Iranian rial"
"Garmsar","Iranian rial"
"Khorramshahr","Iranian rial"
"Qasr-e Shirin","Iranian rial"
"Ahar","Iranian rial"
"Farim, Iran","Iranian rial"
"Jannat Makan","Iranian rial"
"Ajab Shir","Iranian rial"
"Bileh Savar","Iranian rial"
"Bostanabad","Iranian rial"
"Fereydunkenar","Iranian rial"
"Kahak, Qom","Iranian rial"
"Khansar, Iran","Iranian rial"
"Maraveh Tappeh","Iranian rial"
"Minudasht","Iranian rial"
"Raz, Iran","Iranian rial"
"Torkamanchay","Iranian rial"
"Azadi, Andimeshk","Iranian rial"
"Emam Shahr, Fars","Iranian rial"
"Saleh Shahr","Iranian rial"
"Salehabad, Ilam","Iranian rial"
"Seh Qaleh","Iranian rial"
"Shahr-e Zow","Iranian rial"
"Sonqor","Iranian rial"
"Torkalaki","Iranian rial"
"Achachi","Iranian rial"
"Asgharabad, Isfahan","Iranian rial"
"Baktash","Iranian rial"
"Binalud, Iran","Iranian rial"
"Dow Sari","Iranian rial"
"Dowsari","Iranian rial"
"Esmailabad, Khash","Iranian rial"
"Golshan, Isfahan","Iranian rial"
"Gorgab, Isfahan","Iranian rial"
"Hoseynabad, Sanandaj","Iranian rial"
"Kuhestak","Iranian rial"
"Kuy-e Montazeri","Iranian rial"
"Mobarakabad, Qir and Karzin","Iranian rial"
"Nurbahar","Iranian rial"
"Parud, Rask","Iranian rial"
"Pir Taj","Iranian rial"
"Qaleh, Kermanshah","Iranian rial"
"Rud Zard-e Mashin","Iranian rial"
"Rushnavand, Razavi Khorasan","Iranian rial"
"Sepidar, Iran","Iranian rial"
"Shahr-e Kohneh, Quchan","Iranian rial"
"Montazeran","Iranian rial"
"Shahrak-e Shahid Mohammad Montazeri","Iranian rial"
"Sharafat, Iran","Iranian rial"
"Shariati-ye Yek","Iranian rial"
"Sin, Iran","Iranian rial"
"Taher Gurab","Iranian rial"
"Tazian-e Pain","Iranian rial"
"Vist, Iran","Iranian rial"
"Zahra, Ardabil","Iranian rial"
"Jannatabad, Salehabad","Iranian rial"
"Kaj, Chaharmahal and Bakhtiari","Iranian rial"
"Ava, North Khorasan","Iranian rial"
"Hamzeh, Dezful","Iranian rial"
"Lahrud","Iranian rial"
"Seyyedabad, Chenaran","Iranian rial"
"Shahrabad-e Khavar","Iranian rial"
"Sharifabad, Alborz","Iranian rial"
"Qoroq, Golestan","Iranian rial"
"Sardasht, Hormozgan","Iranian rial"
"Qushkhaneh, Shirvan","Iranian rial"
"Yanqaq","Iranian rial"
"Ziarat, North Khorasan","Iranian rial"
"Baharestan, Jam","Iranian rial"
"Bandar-e Shirinoo","Iranian rial"
"Bandar-e Shirinu","Iranian rial"
"Bid Khun","Iranian rial"
"Esfarayen","Iranian rial"
"Gonbad-e Kavus","Iranian rial"
"Sanandaj","Iranian rial"
"Shahreza","Iranian rial"
"Tabriz","Iranian rial"
"Takab","Iranian rial"
"Urmia","Iranian rial"
"Bazneh","Iranian rial"
"Lahijan","Iranian rial"
"Shabestar","Iranian rial"
"Siah Cheshmeh","Iranian rial"
"Zahedan","Iranian rial"
"Hoseyniyeh, Khuzestan","Iranian rial"
"Zanjan, Iran","Iranian rial"
"Zarand, Iran","Iranian rial"
"Abbasabad, Mazandaran","Iranian rial"
"Bahreman","Iranian rial"
"Ramsar, Iran","Iranian rial"
"Tajrish","Iranian rial"
"Jangal","Iranian rial"
"Khamaneh","Iranian rial"
"Kish, Iran","Iranian rial"
"Taybad","Iranian rial"
"Zonuz","Iranian rial"
"Arvandkenar","Iranian rial"
"Bisotun","Iranian rial"
"Damavand, Iran","Iranian rial"
"Lamerd","Iranian rial"
"Qorveh-ye Dargazin","Iranian rial"
"Sejzi","Iranian rial"
"Rask, Iran","Iranian rial"
"Firuzkuh","Iranian rial"
"Pol-e Sefid, Mazandaran","Iranian rial"
"Sarab-e Dowreh","Iranian rial"
"Shahmirzad","Iranian rial"
"Mehestan, Iran","Iranian rial"
"Shahr-e Jadid-e Mehestan, Iran","Iranian rial"
"Bandar-e Gaz","Iranian rial"
"Gomish Tappeh","Iranian rial"
"Hajjiabad, Hormozgan","Iranian rial"
